entity_id,system,score_name,score,confidence,rationale,source_id,review_status
ENT_EIRENE,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EIRENE,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EIRENE,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EIRENE,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EIRENE,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EIRENE,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EIRENE,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EIRENE,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EIRENE,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EIRENE,classical_planet,saturn,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_element,earth,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_EUNOMIA,classical_planet,saturn,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_element,earth,3,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_element,water,5,medium,Algorithmic seed score from v0.1 category/domains/tags; matched: sea.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_HORAE,classical_planet,saturn,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_element,earth,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_planet,venus,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: beauty, grace.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CHARITES,classical_planet,saturn,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_element,earth,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MUSES,classical_planet,saturn,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_element,earth,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: chthonic, underworld.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_planet,moon,2,low,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_planet,mars,3,low,Algorithmic seed score from v0.1 category/domains/tags; matched: vengeance.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_planet,jupiter,4,medium,Algorithmic seed score from v0.1 category/domains/tags; matched: oath.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ERINYES,classical_planet,saturn,4,medium,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_element,earth,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_MOIRAI_85,classical_planet,saturn,4,medium,Algorithmic seed score from v0.1 category/domains/tags; matched: fate.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_element,earth,3,low,Algorithmic seed score from v0.1 category/domains/tags; matched: rustic.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KOURETES,classical_planet,saturn,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_element,earth,3,low,Algorithmic seed score from v0.1 category/domains/tags; matched: rustic.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_KORYBANTES,classical_planet,saturn,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_element,earth,3,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_CABEIRI,classical_planet,saturn,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_element,earth,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_element,water,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_planet,moon,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_DIOSCURI,classical_planet,saturn,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_element,earth,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: chthonic, underworld, river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_element,water,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: river, underworld river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_planet,moon,2,low,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_ACHERON,classical_planet,saturn,4,medium,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_element,earth,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: chthonic, underworld, river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_element,water,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: river, underworld river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_planet,moon,2,low,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_COCYTUS,classical_planet,saturn,4,medium,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_element,earth,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: chthonic, underworld, river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_element,water,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: river, underworld river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_planet,moon,2,low,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_LETHE,classical_planet,saturn,4,medium,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_element,earth,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: chthonic, underworld, river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_element,water,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: river, underworld river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_element,fire,5,medium,Algorithmic seed score from v0.1 category/domains/tags; matched: fire.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_planet,moon,2,low,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_planet,mercury,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_planet,venus,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_planet,sun,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_planet,mars,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_planet,jupiter,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_PHLEGETHON,classical_planet,saturn,4,medium,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_STYX,classical_element,earth,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: chthonic, underworld, river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_STYX,classical_element,water,5,medium,"Algorithmic seed score from v0.1 category/domains/tags; matched: river, ocean, underworld river.",SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_STYX,classical_element,fire,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_STYX,classical_element,air,0,low,Algorithmic seed score from v0.1 category/domains/tags; matched: none.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
ENT_STYX,classical_planet,moon,2,low,Algorithmic seed score from v0.1 category/domains/tags; matched: underworld.,SRC_INTERNAL_HEURISTIC_V0_2,needs_review
